time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656289530,34718e,39.15252685546875,-1.056884765625,210.49813878772136,231.44953470384223,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289529.454,1656289529.61
1656289540,34718e,39.1402587890625,-1.07666015625,210.49813878772136,231.44953470384223,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289539.898,1656289539.979
1656289550,34718e,39.128814697265625,-1.095110022503377,210.49813878772136,231.44953470384223,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289549.612,1656289549.757
1656289560,34718e,39.117095947265625,-1.1139181385869392,210.49813878772136,231.44953470384223,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289559.539,1656289559.539
1656289570,34718e,39.10469055175781,-1.133860712466003,210.8191260929219,231.3401917459099,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289569.936,1656289569.989
1656289580,34718e,39.093017578125,-1.1526688285495652,210.90070831642785,231.53663364879708,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289579.837,1656289579.888
1656289590,34718e,39.08198547363281,-1.172193444293498,210.61126253441265,235.65005091230267,0.32512,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289589.748,1656289589.89
1656289600,34718e,39.07232666015625,-1.192613684612752,210.96281515626265,239.683219752396,-0.65024,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289599.641,1656289599.77
1656289610,34718e,39.06257629394531,-1.2138101328974358,211.303763357176,239.2515501854085,0.32512,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289609.637,1656289609.78
1656289620,34718e,39.05281196206303,-1.2347412109375,211.3907924304068,238.94059117029,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289619.619,1656289619.825
1656289630,34718e,39.04308254435911,-1.25537109375,211.2166984247588,238.7490489834193,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289629.548,1656289629.674
1656289640,34718e,39.03377209679555,-1.27496337890625,211.2166984247588,238.7490489834193,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289639.211,1656289639.453
1656289650,34718e,39.02311706542969,-1.2974017599354395,211.2166984247588,238.7490489834193,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289649.778,1656289649.83
1656289660,34718e,39.01313781738281,-1.3184190833050025,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289659.888,1656289659.96
1656289670,34718e,39.00346658997616,-1.33880615234375,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289669.584,1656289669.683
1656289680,34718e,38.99359751555879,-1.359619140625,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289679.696,1656289679.756
1656289690,34718e,38.983588784427965,-1.380615234375,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289689.799,1656289689.86
1656289700,34718e,38.973724365234375,-1.4014136272928113,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289699.766,1656289699.968
1656289710,34718e,38.96369934082031,-1.422430950662374,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289709.847,1656289709.882
1656289720,34718e,38.95402811341366,-1.44281005859375,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289719.9,1656289719.9
1656289730,34718e,38.94410705566406,-1.4635699728260647,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289729.655,1656289729.9
1656289740,34718e,38.93421936035156,-1.4842887546705017,211.04496884093743,238.55719292953563,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289739.668,1656289739.781
1656289750,34718e,38.92442321777344,-1.5048881199048765,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289749.551,1656289749.629
1656289760,34718e,38.91421508789063,-1.5262636931046245,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289759.903,1656289759.944
1656289770,34718e,38.9046827413268,-1.54620361328125,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289769.486,1656289769.654
1656289780,34718e,38.89457702636719,-1.5674027152683152,211.48404281670187,238.62989723461743,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289779.589,1656289779.978
1656289790,34718e,38.88447907011388,-1.58856201171875,211.3137829176592,238.43818815835064,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289789.853,1656289789.888
1656289800,34718e,38.87465654793432,-1.60906982421875,211.04496884093743,238.55719292953563,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289799.754,1656289799.808
1656289810,34718e,38.86488057799259,-1.62957763671875,211.04496884093743,238.55719292953563,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289809.624,1656289809.862
1656289820,34718e,38.85477874238613,-1.65069580078125,211.04496884093743,238.55719292953563,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289819.892,1656289819.945
1656289830,34718e,38.84486389160156,-1.6714145826256868,211.04496884093743,238.55719292953563,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289829.823,1656289829.883
1656289840,34718e,38.83518025026483,-1.691650390625,210.60623610260495,238.48418559277357,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289839.607,1656289839.708
1656289850,34718e,38.82493875794491,-1.712890625,210.60623610260495,238.48418559277357,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289849.914,1656289849.975
1656289860,34718e,38.81525589247881,-1.733154296875,210.8756094554454,238.36502654944104,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289859.783,1656289859.845
1656289870,34718e,38.805200609110166,-1.75396728515625,210.8756094554454,238.36502654944104,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289869.855,1656289869.93
1656289880,34718e,38.79547119140625,-1.7742322838824407,210.8756094554454,238.36502654944104,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289879.636,1656289879.974
1656289890,34718e,38.78544616699219,-1.7950704823369392,210.8756094554454,238.36502654944104,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289889.685,1656289889.999
1656289900,34718e,38.7757330425715,-1.81524658203125,210.60623610260495,238.48418559277357,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289899.499,1656289899.636
1656289910,34718e,38.76581741591631,-1.8358154296875,210.16784673873977,238.41087356438248,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289909.599,1656289909.951
1656289920,34718e,38.75592041015625,-1.856390911599874,210.16784673873977,238.41087356438248,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289919.584,1656289919.704
1656289930,34718e,38.74579995365466,-1.8773193359375,210.16784673873977,238.41087356438248,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289929.67,1656289929.896
1656289940,34718e,38.73588432699947,-1.89788818359375,210.16784673873977,238.41087356438248,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289939.816,1656289939.942
1656289950,34718e,38.726165771484375,-1.9179501740828755,209.7298029025653,238.3372551745204,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289949.52,1656289949.659
1656289960,34718e,38.71595764160156,-1.9390869140625,209.7298029025653,238.3372551745204,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289959.86,1656289959.949
1656289970,34718e,38.70604434255826,-1.9595947265625,209.7298029025653,238.3372551745204,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289969.913,1656289969.941
1656289980,34718e,38.696319580078125,-1.9796288531759387,209.7298029025653,238.3372551745204,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656289979.62,1656289979.891
1656289990,34718e,38.6862596414857,-2.00048828125,209.29210676362743,238.26332874340636,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656289989.862,1656289989.926
1656290000,34718e,38.676530223781775,-2.0205078125,209.29210676362743,238.26332874340636,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656289999.641,1656289999.746
1656290010,34718e,38.66647338867188,-2.0413672405740613,209.29210676362743,238.26332874340636,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290009.937,1656290009.937
1656290020,34718e,38.656978283898304,-2.06097412109375,209.29210676362743,238.26332874340636,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290019.461,1656290019.955
1656290030,34718e,38.64673679157839,-2.08197021484375,209.12638992897092,238.06931789628217,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290029.691,1656290029.783
1656290040,34718e,38.63700737387447,-2.1019287109375,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290039.523,1656290039.979
1656290050,34718e,38.62669372558594,-2.1230482018511907,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290049.947,1656290049.982
1656290060,34718e,38.61712646484375,-2.14281165081519,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290059.583,1656290059.767
1656290070,34718e,38.60719299316406,-2.163112474524439,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290069.657,1656290069.837
1656290080,34718e,38.59711210606461,-2.183837890625,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290079.863,1656290079.974
1656290090,34718e,38.58760070800781,-2.2034155804178117,209.12638992897092,238.06931789628217,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290089.48,1656290089.541
1656290100,34718e,38.57746706170551,-2.22418212890625,209.5631693104897,238.14370773699875,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290099.588,1656290099.644
1656290110,34718e,38.56741177833686,-2.2447509765625,209.5631693104897,238.14370773699875,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290109.659,1656290109.891
1656290120,34718e,38.5572509765625,-2.2655719259510647,209.5631693104897,238.14370773699875,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290119.961,1656290119.995
1656290130,34718e,38.54768371582031,-2.2850965416949407,209.83514294468077,238.0243963004164,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290129.592,1656290129.646
1656290140,34718e,38.53761291503906,-2.305695906929316,209.83514294468077,238.0243963004164,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290139.64,1656290139.768
1656290150,34718e,38.527423406051376,-2.326416015625,209.12638992897092,238.06931789628217,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290149.858,1656290149.94
1656290160,34718e,38.51779174804688,-2.346118429432749,209.12638992897092,238.06931789628217,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290159.628,1656290159.709
1656290170,34718e,38.50749904826536,-2.36724853515625,208.85476050792963,238.189092581275,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290169.943,1656290169.985
1656290180,34718e,38.49755859375,-2.387555993121623,209.12638992897092,238.06931789628217,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290179.889,1656290179.931
1656290190,34718e,38.48771434719279,-2.40765380859375,208.6899645484883,237.99461679191648,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290189.875,1656290189.895
1656290200,34718e,38.477783203125,-2.4279188073199407,208.6899645484883,237.99461679191648,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290199.875,1656290199.91
1656290210,34718e,38.46794128417969,-2.447921089504064,208.6899645484883,237.99461679191648,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290209.708,1656290209.782
1656290220,34718e,38.45820022841631,-2.46771240234375,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290219.515,1656290219.876
1656290230,34718e,38.44837770623676,-2.48773193359375,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290229.422,1656290229.55
1656290240,34718e,38.43813621391684,-2.50848388671875,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290239.806,1656290239.908
1656290250,34718e,38.42839050292969,-2.5282884680706275,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290249.47,1656290249.645
1656290260,34718e,38.418365478515625,-2.5485892917798765,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290259.62,1656290259.98
1656290270,34718e,38.40843200683594,-2.568755454205416,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290269.747,1656290269.998
1656290280,34718e,38.39840698242188,-2.589033410904221,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290279.97,1656290279.97
1656290290,34718e,38.3887939453125,-2.6084932367851934,207.5448431500416,237.96450866041928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290289.494,1656290289.966
1656290300,34718e,38.37835693359375,-2.6295893243018327,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290299.909,1656290299.967
1656290310,34718e,38.3684475139036,-2.649675452190877,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290309.922,1656290309.984
1656290320,34718e,38.3587646484375,-2.669200067934753,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290319.672,1656290319.766
1656290330,34718e,38.34864807128906,-2.689721939411527,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290329.86,1656290329.931
1656290340,34718e,38.33865408170021,-2.709801715353251,207.8181847097956,237.84427397372096,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290339.868,1656290339.868
1656290350,34718e,38.32859879833157,-2.7301025390625,208.0924390246612,237.7243556854224,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290349.949,1656290349.99
1656290360,34718e,38.31903076171875,-2.749445489112361,208.0924390246612,237.7243556854224,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290359.519,1656290359.742
1656290370,34718e,38.30876754502118,-2.7701668117357485,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290369.841,1656290369.927
1656290380,34718e,38.29898071289063,-2.789884526678861,208.52757666599032,237.79983586507032,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290379.661,1656290379.922
1656290390,34718e,38.288843187235166,-2.8104102093240613,208.2538953946189,237.91960272177263,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290389.813,1656290389.87
1656290400,34718e,38.27892756057998,-2.830352783203125,208.52757666599032,237.79983586507032,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290399.717,1656290399.958
1656290410,34718e,38.26915159063824,-2.8501162321671245,208.963074696002,237.87500155961249,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290409.548,1656290409.725
1656290420,34718e,38.25910949707031,-2.870236660571777,209.2370932096477,237.75569910653704,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290419.578,1656290419.633
1656290430,34718e,38.2489013671875,-2.890777587890625,208.80216669998032,237.68038349181975,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290429.768,1656290429.87
1656290440,34718e,38.2386474609375,-2.911318515209416,208.80216669998032,237.68038349181975,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290439.957,1656290439.998
1656290450,34718e,38.228604591498936,-2.931438943614125,208.80216669998032,237.68038349181975,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290449.915,1656290449.941
1656290460,34718e,38.22029113769531,-2.9481928399268327,208.80216669998032,237.68038349181975,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290458.414,1656290459.28
1656290470,34718e,38.20872678595074,-2.971324091372253,208.80216669998032,237.68038349181975,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290469.767,1656290469.808
1656290480,34718e,38.19850158691406,-2.9919044007646107,209.51201652529852,237.6367092379243,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290479.905,1656290479.946
1656290490,34718e,38.18843001026218,-3.0120451554008127,209.51201652529852,237.6367092379243,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290489.929,1656290489.97
1656290500,34718e,38.17863464355469,-3.031583745428861,209.51201652529852,237.6367092379243,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290499.682,1656290499.723
1656290510,34718e,38.16842651367188,-3.051978577958778,209.51201652529852,237.6367092379243,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290509.828,1656290509.828
1656290520,34718e,38.15817105568061,-3.072529668393315,209.51201652529852,237.6367092379243,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290519.918,1656290519.959
1656290530,34718e,38.148468017578125,-3.0918332363696663,209.07766191604625,237.5612453993147,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290529.494,1656290529.536
1656290540,34718e,38.13848876953125,-3.111702127659555,208.64367151035847,237.4854674908572,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290539.456,1656290539.503
1656290550,34718e,38.12800520557468,-3.1325365149456275,208.64367151035847,237.4854674908572,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290549.841,1656290549.934
1656290560,34718e,38.11775207519531,-3.152959296043889,207.93340285280843,237.52880770915152,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290559.99,1656290559.99
1656290570,34718e,38.107894638837394,-3.172541079313873,208.36760249052205,237.6047535947229,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290569.924,1656290569.978
1656290580,34718e,38.09806823730469,-3.192171137383639,208.36760249052205,237.6047535947229,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290579.643,1656290579.697
1656290590,34718e,38.087784072100106,-3.2125456436820627,208.64367151035847,237.4854674908572,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290589.937,1656290589.937
1656290600,34718e,38.07800810215837,-3.2320105511209363,209.07766191604625,237.5612453993147,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290599.626,1656290599.626
1656290610,34718e,38.06781316207627,-3.252251666525126,209.07766191604625,237.5612453993147,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290609.668,1656290609.765
1656290620,34718e,38.05789753542108,-3.271955407184123,209.07766191604625,237.5612453993147,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290619.535,1656290619.6
1656290630,34718e,38.047283625198624,-3.292972730553686,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290629.944,1656290629.944
1656290640,34718e,38.03750765525688,-3.3124376379925025,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290639.772,1656290639.772
1656290650,34718e,38.02745237188824,-3.332320503566564,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290649.597,1656290649.601
1656290660,34718e,38.017257431806144,-3.352501910665751,208.92064249435668,237.3664971532148,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290659.706,1656290659.776
1656290670,34718e,38.00678317829714,-3.3731609842051853,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290669.915,1656290669.976
1656290680,34718e,37.99696065611759,-3.392625891644002,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290679.673,1656290679.707
1656290690,34718e,37.98674011230469,-3.4128911444481105,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290689.794,1656290689.848
1656290700,34718e,37.97680353714248,-3.4325110394021863,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290699.569,1656290699.61
1656290710,34718e,37.966552734375,-3.452745802858999,209.3540587407203,237.44242137504304,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290709.707,1656290709.748
1656290720,34718e,37.956599865929554,-3.4723961871603137,208.92064249435668,237.3664971532148,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290719.538,1656290719.538
1656290730,34718e,37.94593940346928,-3.493353802224874,208.92064249435668,237.3664971532148,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290729.982,1656290729.982
1656290740,34718e,37.93624877929688,-3.51252779047536,208.92064249435668,237.3664971532148,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290739.505,1656290739.957
1656290750,34718e,37.9336961649232,-3.5175356657608745,208.4875946298842,237.29025739389755,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290742.169,1656290742.617
1656290760,34718e,37.915924072265625,-3.552557762632944,208.21004758565925,237.40937381455532,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290759.698,1656290759.698
1656290770,34718e,37.90571594238281,-3.5726019676695278,207.77679243645295,237.33296266268803,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290769.815,1656290769.854
1656290780,34718e,37.896221613479874,-3.5912754224694368,207.6226132648608,237.1368244552923,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290779.193,1656290779.807
1656290790,34718e,37.88598012115995,-3.611217996348501,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290789.35,1656290789.385
1656290800,34718e,37.87559897212659,-3.631578528362752,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290799.598,1656290799.598
1656290810,34718e,37.86600921113613,-3.650386644446314,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290809.055,1656290809.636
1656290820,34718e,37.85646600238347,-3.669194760529877,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290818.515,1656290818.56
1656290830,34718e,37.84574890136719,-3.6901790537732495,207.34390837446253,237.25623231777183,0.32512,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290829.102,1656290829.143
1656290840,34718e,37.83654164459745,-3.708184283712626,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290838.299,1656290839.805
1656290850,34718e,37.830596923828125,-3.719865514876972,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290844.201,1656290844.201
1656290860,34718e,37.830596923828125,-3.719865514876972,207.34390837446253,237.25623231777183,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290844.201,1656290844.201
1656290870,34718e,37.830596923828125,-3.719865514876972,208.0549174475655,237.2137003976257,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290844.201,1656290863.976
1656290880,34718e,37.79905700683594,-3.7814590778756383,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290875.231,1656290875.231
1656290890,34718e,37.7861721232786,-3.806643278702446,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290888.02,1656290888.02
1656290900,34718e,37.77406311035156,-3.830254737367,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290899.816,1656290899.858
1656290910,34718e,37.76431274414063,-3.849305497839055,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290909.447,1656290909.488
1656290920,34718e,37.76431274414063,-3.849305497839055,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290909.447,1656290919.958
1656290930,34718e,37.76431274414063,-3.849305497839055,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290909.447,1656290925.153
1656290940,34718e,37.73345947265625,-3.9093796750332217,208.33394149370864,237.09475707701208,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290939.674,1656290939.674
1656290950,34718e,37.7233731544624,-3.928985595703125,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656290949.709,1656290949.784
1656290960,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656290970,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656290980,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656290990,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656291000,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656291010,34718e,37.721099853515625,-3.933397658327749,209.0453812649172,237.0529760103928,0.0,IBE2601 ,False,False,False,417.0,10058.4,10538.46,1656290951.837,1656290951.837
1656291020,34718e,37.65149649927172,-4.068643321161687,209.32561368093928,236.93481054156015,-0.32512,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291019.949,1656291019.99
1656291030,34718e,37.64172052932998,-4.0874514372452495,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291029.481,1656291029.73
1656291040,34718e,37.63194455938824,-4.106319261633814,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291039.014,1656291039.055
1656291050,34718e,37.62351860434322,-4.12261962890625,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291047.197,1656291049.874
1656291060,34718e,37.61201477050781,-4.144826036818472,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291058.431,1656291058.431
1656291070,34718e,37.60986328125,-4.148975128823111,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291060.396,1656291060.396
1656291080,34718e,37.591644287109375,-4.184096316073806,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291078.239,1656291079.257
1656291090,34718e,37.591644287109375,-4.184096316073806,209.32561368093928,236.93481054156015,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291078.239,1656291079.257
1656291100,34718e,37.56970421742584,-4.2264523713485005,208.89467226920897,236.85782623300048,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656291099.602,1656291099.602
