time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
1656317350,3571d3,37.71482849121094,-0.7894378012799166,135.51865017872478,233.95663560791192,2.60096,ARP41   ,False,False,False,4454.0,480.06,548.64,1656317349.709,1656317349.922
1656317350,3571d1,37.7083740234375,-0.848927599318472,134.78530975978325,322.911417234733,0.97536,ARP41   ,False,False,False,615.0,480.06,548.64,1656317349.583,1656317349.922
1656317360,3571d3,37.70749884136652,-0.802300494650126,137.30933435003112,234.76177477504223,0.65024,ARP41   ,False,False,False,7000.0,487.68,548.64,1656317359.933,1656317359.983
1656317360,3571d1,37.71950931872352,-0.8543661366338142,135.09616800811497,6.340191745909909,-0.97536,ARP41   ,False,False,False,7224.0,480.06,541.02,1656317359.983,1656317359.983
1656317370,3571d1,37.73156634831832,-0.8515001379925025,136.2062748276804,10.885527054658738,-0.97536,ARP41   ,False,False,False,3520.0,472.44,533.4,1656317369.911,1656317369.911
1656317370,3571d3,37.7003173828125,-0.8153257978723332,137.69620058869205,235.6568482469213,-0.32512,ARP41   ,False,False,False,4454.0,487.68,548.64,1656317369.999,1656317369.999
1656317380,3571d3,37.69441223144531,-0.8280068255485276,132.69265019743213,247.9098453291681,5.52704,ARP41   ,False,False,False,4712.0,502.92,548.64,1656317379.711,1656317379.711
1656317380,3571d1,37.74315785553495,-0.84869384765625,136.80922204937866,11.05641298024819,-1.95072,ARP41   ,False,False,False,2035.0,464.8200000000001,525.7800000000001,1656317379.529,1656317379.789
1656317390,3571d3,37.699859619140625,-0.8394606569979715,121.8754643488918,315.85509739626673,-0.32512,ARP41   ,False,False,False,3662.0,487.68,548.64,1656317389.723,1656317389.825
1656317390,3571d1,37.75353900456832,-0.8396181852921245,138.27925533165126,46.50743575877497,-2.27584,ARP41   ,False,False,False,7000.0,464.8200000000001,525.7800000000001,1656317389.945,1656317389.945
1656317400,3571d1,37.76197814941406,-0.8284158909574444,138.97607302822053,45.89985971490441,0.0,ARP41   ,False,False,False,3526.0,457.2000000000001,518.1600000000001,1656317399.728,1656317399.886
1656317400,3571d3,37.70842988612288,-0.8492312224014995,128.73132361087923,319.0510109177567,1.30048,ARP41   ,False,False,False,2674.0,495.3,556.26,1656317399.844,1656317399.971
1656317410,3571d3,37.71704205011917,-0.8546049698539377,131.35358199871212,2.918434720781559,-8.45312,ARP41   ,False,False,False,4242.0,518.1600000000001,586.7400000000001,1656317408.368,1656317409.985
1656317410,3571d1,37.7706298828125,-0.8174295628324444,131.3203334108275,44.84128633528153,0.0,ARP41   ,False,False,False,2502.0,464.8200000000001,533.4000000000001,1656317409.835,1656317409.985
1656317420,3571d3,37.73035599013506,-0.8518583878226877,133.88300085803328,11.52581607753068,1.30048,ARP41   ,False,False,False,6416.0,464.8200000000001,525.7800000000001,1656317419.666,1656317419.827
1656317420,3571d1,37.773101806640625,-0.8044563455784441,119.07239520855758,119.22290846459052,1.6256000000000002,ARP41   ,False,False,False,3544.0,480.06,541.02,1656317419.953,1656317419.953
1656317430,3571d1,37.764339123742054,-0.8020616614300025,103.63844341500194,197.62548617392645,0.0,ARP41   ,False,False,False,6751.0,487.68,541.02,1656317429.882,1656317429.882
1656317430,3571d3,37.742459571967686,-0.8488729725713142,130.55327886199058,11.132820891274136,2.92608,ARP41   ,False,False,False,7211.0,480.06,541.02,1656317429.882,1656317429.882
1656317440,3571d3,37.751953125,-0.8413891082114446,131.0287959088024,46.90915243299638,-2.92608,ARP41   ,False,False,False,7264.0,472.44,533.4,1656317439.762,1656317439.978
1656317440,3571d1,37.757720947265625,-0.8083716859208607,88.22377130280569,221.21735455340368,1.95072,ARP41   ,False,False,False,1732.0,487.68,556.26,1656317439.724,1656317439.809
1656317450,3571d3,37.76024252681409,-0.8303036897078755,132.0879425829277,46.42026554639905,3.2512000000000003,ARP41   ,False,False,False,5667.0,464.8200000000001,541.02,1656317449.991,1656317449.991
1656317450,3571d1,37.75214243743379,-0.8147795304008127,78.577005782499,224.46949868332615,-0.65024,ARP41   ,False,False,False,4710.0,480.06,548.64,1656317449.835,1656317449.876
1656317460,3571d1,37.74723815917969,-0.8208773998503602,78.57363764319817,225.0,-3.90144,ARP41   ,False,False,False,732.0,449.58,518.1600000000001,1656317459.678,1656317459.761
1656317460,3571d3,37.76820295948093,-0.819556194802999,126.72458931072724,47.632434868986486,-1.6256000000000002,ARP41   ,False,False,False,3273.0,472.44,541.02,1656317459.935,1656317459.935
1656317470,3571d3,37.772003173828125,-0.8073198034408051,116.6325217835506,101.70643672915334,-4.22656,ARP41   ,False,False,False,3067.0,464.8200000000001,533.4,1656317469.945,1656317469.945
1656317470,3571d1,37.74549865722656,-0.8288249563663612,68.4674522666498,277.33860633623624,-11.70432,ARP41   ,False,False,False,2260.0,358.14000000000004,426.72,1656317469.945,1656317469.945
1656317480,3571d3,37.76452533269333,-0.8002704122791897,106.1812914492131,173.32259782195877,1.6256000000000002,ARP41   ,False,False,False,1035.0,449.58,510.54,1656317479.744,1656317479.951
1656317480,3571d1,37.74967516882945,-0.8339458963145603,68.69898351054611,337.0830973815533,-7.80288,ARP41   ,False,False,False,3210.0,259.08000000000004,312.4200000000001,1656317479.869,1656317479.952
1656317490,3571d1,37.75556945800781,-0.8343765583443883,67.01608102864506,12.862751018958216,-5.52704,ARP41   ,False,False,False,445.0,182.88,236.22,1656317489.792,1656317489.959
1656317490,3571d3,37.75707697464248,-0.8048082434612525,88.07966377372648,226.89338584574625,1.30048,ARP41   ,False,False,False,510.0,472.44,541.02,1656317489.799,1656317489.959
1656317500,3571d3,37.75172424316406,-0.8119948366854715,91.68079134343986,225.90938044919915,2.92608,ARP41   ,False,False,False,20.0,472.44,541.02,1656317499.716,1656317499.951
1656317500,3571d1,37.76066149695445,-0.8306619395380608,64.02709758623016,45.65106038022949,-9.10336,ARP41   ,False,False,False,1337.0,99.06,144.78,1656317499.798,1656317499.951
1656317510,3571d3,37.74632340770657,-0.819078528362752,80.04193179905322,226.04162667600997,2.27584,ARP41   ,False,False,False,1123.0,510.54,579.12,1656317509.915,1656317509.915
1656317510,3571d1,37.764312744140625,-0.8258446226728324,61.477672342820654,45.33902432445145,-4.55168,ARP41   ,False,False,False,5012.0,38.1,83.82,1656317509.354,1656317509.726
1656317520,3571d1,37.76606155654131,-0.8236163595448147,58.56759109124855,45.35586983062187,-4.55168,ARP41   ,False,False,False,7216.0,22.86,68.58,1656317514.043,1656317516.12
1656317520,3571d3,37.74504089355469,-0.8265458776595551,69.48041888237128,287.227488226451,-13.32992,ARP41   ,False,False,False,7667.0,419.1,480.06,1656317519.581,1656317519.886
1656317530,3571d3,37.74920654296875,-0.8319221658909441,67.00620757282299,331.0735741647464,-11.70432,ARP41   ,False,False,False,1343.0,297.18,358.14,1656317529.65,1656317529.92
1656317530,3571d1,37.76606155654131,-0.8236163595448147,58.97063291882698,47.12109639666145,7.152640000000001,ARP41   ,False,False,False,1000.0,22.86,76.2,1656317514.043,1656317528.618
1656317540,3571d3,37.7548828125,-0.8332662379488056,63.74540350295184,6.952957468173915,-10.40384,ARP41   ,False,False,False,7000.0,205.74,251.46,1656317539.649,1656317539.649
1656317540,3571d1,37.775848388671875,-0.8110013921209998,68.39203584738259,44.390493423324806,2.60096,ARP41   ,False,False,False,3315.0,38.1,91.44,1656317539.81,1656317539.81
1656317550,3571d1,37.780585854740465,-0.8048679517663118,84.76469918788874,45.7376731374322,4.8768,ARP41   ,False,False,False,703.0,76.2,129.54000000000002,1656317549.65,1656317549.814
1656317550,3571d3,37.76019597457627,-0.8304231063179373,62.35180127316163,33.558956131232584,-7.477760000000001,ARP41   ,False,False,False,5215.0,106.68,152.4,1656317549.932,1656317549.932
1656317560,3571d3,37.764152914790785,-0.8260046917459363,59.662197930341115,44.30130561701653,-6.1772800000000005,ARP41   ,False,False,False,6560.0,53.34,99.06,1656317559.634,1656317559.634
